root_id,x_coord,score,y_level
720575940603984486,6.724519053637028e-05,-6.711644276332417,3
720575940603985952,6.710226749012595e-05,10.996672546688952,2
720575940603987390,6.738538956816927e-05,8.422315220328533,2
720575940603988838,6.72682796525355e-05,0.3183210761529493,2
720575940603989420,6.493025947800011e-05,-21.38025265051542,4
720575940603996081,6.717033707480456e-05,-16.10881920181645,4
720575940604007392,6.698243483176016e-05,-7.034193290941756,3
720575940604008160,6.71757548733877e-05,25.93277920502597,2
720575940604008672,6.727654245971594e-05,1.9374960108750623,2
720575940604009062,6.711630535699998e-05,-9.360110986260809,3
720575940604009952,6.63718752487865e-05,10.984148330181355,2
720575940604010412,6.569536315990064e-05,1.1710564536224202,2
720575940604012134,6.704807286476663e-05,-1.790522204163913,3
720575940604013926,6.700896050790598e-05,2.645695391866686,2
720575940604014112,6.703790044997233e-05,16.449667708625757,2
720575940604014508,6.6489808304134e-05,11.764948265437138,2
720575940604016608,6.68836210302022e-05,-14.599505869671594,4
720575940604018208,6.711216502045588e-05,-33.714935877918194,5
720575940604019424,6.684673846950556e-05,-39.03771670760374,5
720575940604021425,6.662882784675512e-05,-23.305083815003353,4
720575940604023724,6.661626737903604e-05,7.842194442634304,2
720575940604023980,6.653576448861765e-05,-4.271557524423703,3
720575940604024934,6.693674995604808e-05,1.4017497442501017,2
720575940604027168,6.700914425937098e-05,-0.8543886849970267,2
720575940604030176,6.66345540099759e-05,14.904024383423293,2
720575940604030566,6.68374441117151e-05,-2.8605589151257167,3
720575940604030636,6.680205050196971e-05,-10.837828123991418,3
720575940604031678,6.661864875861297e-05,-9.716189508547949,3
720575940604033708,6.689722082110826e-05,-50.01690948980466,5
720575940604038880,6.71562908529039e-05,-1.120512330759604,2
720575940604045484,6.571261014236762e-05,-16.568643677649742,4
720575940604050110,6.720647998775559e-05,-0.935618768992332,2
720575940604054188,6.650094432704759e-05,-9.871671115554554,3
720575940604056544,6.649529144266597e-05,1.8504612755325691,2
720575940604058540,6.500811177270966e-05,-20.8625902203058,4
720575940604064958,6.705719993711117e-05,-44.91911773168571,5
720575940604065470,6.692630515240088e-05,-19.029522669051005,4
720575940604067761,6.695954698052663e-05,-42.56667748318558,5
720575940604070078,6.442731944731272e-05,-13.606706750199557,4
720575940604074174,6.709473313165073e-05,-39.5224231586971,5
720575940604074854,6.616035512313197e-05,-4.2971824425547505,3
720575940604076734,6.717190723370546e-05,-5.908342123322588,3
720575940604076990,6.71083470722703e-05,9.9724129099849,2
720575940604079532,6.614765709837952e-05,-57.13974588106621,5
720575940604080318,6.716673438651591e-05,11.64857935273291,2
720575940604081836,6.562477707225726e-05,-13.81939437592533,4
720575940604084704,6.717189660013147e-05,-4.20643543753629,3
